"","Term","Ont","N","DE","P.DE"
"GO:0045202","synapse","CC",1171,101,0.0000000000000000778446727580913
"GO:0097458","neuron part","CC",1729,130,0.000000000000000117137802616013
"GO:0044456","synapse part","CC",938,86,0.000000000000000576449619015503
"GO:0098984","neuron to neuron synapse","CC",350,45,0.0000000000000826580838877066
"GO:0005829","cytosol","CC",5085,269,0.000000000000110602567860389
"GO:0005737","cytoplasm","CC",11625,506,0.000000000000577779827601659
"GO:0014069","postsynaptic density","CC",324,41,0.00000000000182066161472421
"GO:0030054","cell junction","CC",1298,97,0.00000000000233408293758503
"GO:0032279","asymmetric synapse","CC",328,41,0.0000000000027223091026092
"GO:0042995","cell projection","CC",2178,139,0.00000000000372871675102936
"GO:0098794","postsynapse","CC",613,59,0.00000000000405363632433622
"GO:0071944","cell periphery","CC",5756,288,0.00000000000889687400953555
"GO:0043005","neuron projection","CC",1312,96,0.0000000000102378748578189
